time_s,true_yaw_rate_deg_s,raw_yaw_rate_deg_s,true_yaw_angle_deg,raw_yaw_angle_deg,true_pitch_rate_deg_s,raw_pitch_rate_deg_s,true_pitch_angle_deg,raw_pitch_angle_deg,true_roll_rate_deg_s,raw_roll_rate_deg_s,true_roll_angle_deg,raw_roll_angle_deg
15.2951,-4.039,-3.8931,27.0686,29.3562,-1.4388,-1.8557,-0.3758,-1.9077,-20.6273,-20.2787,8.1953,9.3902
15.3051,-4.65,-4.0954,27.0251,29.3162,-1.2666,-1.2476,-0.3893,-1.9232,-20.6422,-20.4645,7.9889,9.1865
15.3151,-5.2789,-5.1045,26.9755,29.2702,-1.1161,-1.2628,-0.4013,-1.9358,-20.6329,-20.4436,7.7824,8.9819
15.3251,-5.9247,-6.0876,26.9194,29.2142,-0.9877,-0.8276,-0.4118,-1.9462,-20.5996,-20.2464,7.5762,8.7783
15.3351,-6.5869,-6.3018,26.8569,29.1523,-0.882,-0.7788,-0.4211,-1.9543,-20.5425,-20.4709,7.3704,8.5747
15.3451,-7.2644,-6.5283,26.7876,29.0881,-0.7991,-0.5709,-0.4295,-1.961,-20.4619,-20.7562,7.1653,8.3685
15.3551,-7.9565,-8.2212,26.7114,29.0143,-0.739,-0.6894,-0.4372,-1.9673,-20.3582,-20.4744,6.9612,8.1623
15.3651,-8.6622,-8.6465,26.6283,28.93,-0.7013,-0.7267,-0.4444,-1.9744,-20.2318,-19.7168,6.7581,7.9612
15.3751,-9.3805,-9.319,26.5381,28.8401,-0.6856,-0.9232,-0.4514,-1.9827,-20.0832,-19.7583,6.5565,7.7638
15.3851,-10.1103,-9.8095,26.4406,28.7444,-0.691,-0.6658,-0.4583,-1.9906,-19.9129,-19.4549,6.3564,7.5677
15.3951,-10.8506,-10.6135,26.3358,28.6423,-0.7167,-0.6573,-0.4653,-1.9972,-19.7215,-19.3096,6.1582,7.3738
15.4051,-11.6003,-11.2763,26.2235,28.5328,-0.7614,-1.4634,-0.4727,-2.0078,-19.5097,-19.0679,5.962,7.1818
15.4151,-12.3583,-11.652,26.1036,28.4181,-0.8239,-1.03,-0.4806,-2.0203,-19.2781,-18.8138,5.768,6.9924
15.4251,-13.1233,-12.9885,25.9762,28.2949,-0.9025,-0.685,-0.4893,-2.0289,-19.0275,-18.6678,5.5764,6.8049
15.4351,-13.8941,-13.9968,25.8411,28.1599,-0.9956,-0.7993,-0.4988,-2.0363,-18.7587,-18.5882,5.3874,6.6185
15.4451,-14.6695,-14.4941,25.6982,28.0174,-1.1013,-0.635,-0.5092,-2.0435,-18.4724,-18.7147,5.2012,6.432
15.4552,-15.4483,-14.8476,25.5475,27.8706,-1.2176,-1.8274,-0.5208,-2.0558,-18.1696,-17.6895,5.0179,6.2499
15.4652,-16.229,-16.1326,25.3891,27.7157,-1.3425,-1.3196,-0.5336,-2.0715,-17.8512,-17.735,4.8377,6.0727
15.4752,-17.0105,-16.6592,25.2229,27.5517,-1.4736,-1.5685,-0.5477,-2.086,-17.518,-17.4114,4.6608,5.8969
15.4852,-17.7914,-17.5995,25.0488,27.3803,-1.6088,-1.4933,-0.5631,-2.1013,-17.1712,-17.3985,4.4873,5.7228
15.4952,-18.5704,-18.4762,24.8669,27.1999,-1.7457,-1.8367,-0.5799,-2.1179,-16.8116,-16.1296,4.3174,5.5551
15.5052,-19.346,-19.3194,24.6773,27.0108,-1.882,-1.8424,-0.5981,-2.1363,-16.4404,-16.5045,4.151,5.3919
15.5152,-20.117,-19.6956,24.4799,26.8157,-2.0152,-2.2348,-0.6176,-2.1567,-16.0585,-16.356,3.9885,5.2275
15.5252,-20.882,-20.8852,24.2748,26.6127,-2.1431,-2.2036,-0.6384,-2.1789,-15.667,-15.3272,3.8298,5.0691
15.5352,-21.6395,-21.5511,24.0621,26.4005,-2.2633,-2.0001,-0.6604,-2.2,-15.2671,-14.9923,3.6751,4.9174
15.5452,-22.3884,-22.7464,23.8419,26.1789,-2.3735,-3.0689,-0.6836,-2.2253,-14.8597,-14.9452,3.5244,4.7677
15.5552,-23.1271,-23.046,23.6143,25.9499,-2.4717,-2.5904,-0.7078,-2.2536,-14.4461,-14.0259,3.3778,4.6228
15.5652,-23.8544,-23.7633,23.3793,25.7158,-2.5556,-3.1853,-0.733,-2.2825,-14.0273,-14.3233,3.2354,4.481
15.5752,-24.5689,-24.3821,23.1371,25.4749,-2.6233,-2.4663,-0.7589,-2.3108,-13.6044,-13.634,3.0972,4.3411
15.5852,-25.2693,-25.2861,22.8878,25.2265,-2.673,-3.2329,-0.7854,-2.3393,-13.1786,-13.3756,2.9633,4.206
15.5952,-25.9543,-26.1994,22.6316,24.969,-2.7031,-2.5281,-0.8123,-2.3681,-12.751,-12.4298,2.8336,4.077
15.6052,-26.6226,-26.3748,22.3687,24.706,-2.712,-2.4594,-0.8393,-2.393,-12.3226,-12.6676,2.7082,3.9514
15.6152,-27.273,-26.9632,22.0991,24.4393,-2.6983,-3.0117,-0.8664,-2.4204,-11.8946,-11.4392,2.587,3.8309
15.6252,-27.9042,-27.9701,21.8231,24.1645,-2.6611,-3.1174,-0.8932,-2.4511,-11.4679,-11.1404,2.4702,3.7179
15.6352,-28.5151,-28.3058,21.5409,23.883,-2.5993,-2.5906,-0.9195,-2.4796,-11.0438,-11.3891,2.3576,3.6052
15.6452,-29.1044,-29.1056,21.2527,23.5959,-2.5124,-2.6603,-0.9451,-2.5059,-10.6231,-9.9906,2.2492,3.4983
15.6552,-29.6711,-29.5888,20.9587,23.3023,-2.3997,-2.21,-0.9697,-2.5302,-10.207,-10.1599,2.145,3.3975
15.6652,-30.2141,-30.0373,20.6592,23.0041,-2.2611,-2.3603,-0.993,-2.5531,-9.7963,-9.9556,2.045,3.2969
15.6752,-30.7323,-30.7614,20.3544,22.7,-2.0966,-2.2271,-1.0148,-2.576,-9.3921,-9.2709,1.949,3.2008
15.6852,-31.2247,-31.3919,20.0445,22.3891,-1.9065,-2.0742,-1.0348,-2.5976,-8.9952,-8.722,1.857,3.1108
15.6952,-31.6904,-30.9827,19.7298,22.0771,-1.6911,-1.9933,-1.0528,-2.6179,-8.6066,-8.7204,1.769,3.0235
15.7052,-32.1285,-32.0426,19.4106,21.7619,-1.4512,-1.5946,-1.0685,-2.6358,-8.227,-7.7171,1.6848,2.9413
15.7152,-32.5381,-32.336,19.0872,21.4399,-1.1878,-1.7972,-1.0817,-2.6528,-7.8572,-8.0626,1.6044,2.8624
15.7252,-32.9184,-32.3903,18.7598,21.1162,-0.9019,-1.0444,-1.0921,-2.667,-7.4981,-7.8066,1.5275,2.783
15.7352,-33.2687,-32.7986,18.4287,20.7901,-0.595,0.0382,-1.0996,-2.6721,-7.1502,-7.1773,1.4543,2.7081
15.7452,-33.5883,-33.741,18.0943,20.4573,-0.2686,-0.7371,-1.104,-2.6755,-6.8144,-6.73,1.3844,2.6385
15.7553,-33.8765,-33.8865,17.7569,20.1191,0.0756,-0.2799,-1.1049,-2.6806,-6.491,-6.2858,1.3179,2.5734
15.7653,-34.1328,-33.1129,17.4167,19.784,0.4356,0.0958,-1.1024,-2.6816,-6.1809,-6.2426,1.2545,2.5107
15.7753,-34.3567,-34.19,17.0742,19.4473,0.8093,0.9757,-1.0961,-2.6762,-5.8843,-5.4528,1.1942,2.4522
15.7853,-34.5478,-34.1589,16.7295,19.1055,1.1945,1.5294,-1.0861,-2.6637,-5.6017,-6.1331,1.1367,2.3943
15.7953,-34.7055,-34.4744,16.3832,18.7622,1.589,1.8102,-1.0722,-2.647,-5.3337,-5.1719,1.082,2.3377
15.8053,-34.8298,-34.7548,16.0354,18.4159,1.9902,1.2725,-1.0543,-2.6315,-5.0804,-5.2501,1.0299,2.2856
15.8153,-34.9202,-34.7615,15.6865,18.0682,2.3956,2.4836,-1.0324,-2.6128,-4.8421,-5.2673,0.9803,2.233
15.8253,-34.9766,-34.7522,15.3369,17.7205,2.8026,2.9975,-1.0064,-2.5853,-4.6191,-4.1274,0.933,2.186
15.8353,-34.9989,-34.7536,14.9869,17.3729,3.2087,3.0877,-0.9763,-2.5549,-4.4114,-4.635,0.8878,2.1422
15.8453,-34.987,-35.6233,14.6369,17.0209,3.6112,3.3913,-0.9422,-2.5225,-4.2193,-4.0384,0.8446,2.0988
15.8553,-34.941,-34.9531,14.2871,16.6679,4.0075,3.8187,-0.9041,-2.4864,-4.0427,-4.3602,0.8033,2.0568
15.8653,-34.8609,-34.9551,13.938,16.3182,4.3949,4.5382,-0.862,-2.4446,-3.8816,-3.5787,0.7637,2.0171
15.8753,-34.7469,-35.1606,13.5898,15.9675,4.771,4.8147,-0.8162,-2.3979,-3.7359,-4.0635,0.7256,1.9789
15.8853,-34.5993,-34.7308,13.243,15.618,5.1332,5.0632,-0.7667,-2.3485,-3.6054,-3.2112,0.6889,1.9425
15.8953,-34.4182,-34.9397,12.8978,15.2695,5.4792,4.8497,-0.7136,-2.2989,-3.49,-3.5188,0.6534,1.9088
15.9053,-34.204,-33.5285,12.5546,14.927,5.8068,5.8725,-0.6571,-2.2452,-3.3894,-3.0931,0.619,1.8758
15.9153,-33.9572,-33.9671,12.2136,14.5895,6.1137,6.0798,-0.5975,-2.1855,-3.3032,-3.2808,0.5855,1.8439
15.9253,-33.6782,-33.6899,11.8753,14.2511,6.3981,6.0047,-0.5349,-2.125,-3.2312,-3.0274,0.5528,1.8123
15.9353,-33.3676,-33.0049,11.54,13.9175,6.6581,6.5517,-0.4696,-2.0622,-3.1727,-2.839,0.5208,1.783
15.9453,-33.0259,-32.9588,11.2079,13.5875,6.8922,6.9282,-0.4019,-1.9948,-3.1275,-2.9533,0.4893,1.754
15.9553,-32.6538,-32.3184,10.8794,13.261,7.0988,6.2993,-0.3319,-1.9286,-3.0949,-3.3521,0.4581,1.7225
15.9653,-32.2521,-32.2162,10.5548,12.9383,7.2768,7.292,-0.26,-1.8607,-3.0744,-3.8028,0.4273,1.6867
15.9753,-31.8215,-31.7101,10.2343,12.6185,7.4251,7.4242,-0.1864,-1.7871,-3.0652,-3.2766,0.3966,1.6513
15.9853,-31.3628,-31.3297,9.9183,12.3032,7.5431,7.8112,-0.1116,-1.7109,-3.0669,-2.7676,0.3659,1.6211
15.9953,-30.877,-30.4767,9.607,11.9941,7.6302,7.6569,-0.0357,-1.6335,-3.0786,-3.063,0.3352,1.5919
16.0053,-30.3649,-30.3925,9.3007,11.6896,7.6861,7.7584,0.0409,-1.5564,-3.0996,-3.1267,0.3043,1.5609
16.0153,-29.8275,-30.4429,8.9996,11.3854,7.7108,7.5743,0.1179,-1.4797,-3.1291,-3.3128,0.2731,1.5287
16.0253,-29.2658,-29.1092,8.704,11.0875,7.7044,7.5907,0.195,-1.4038,-3.1663,-2.3456,0.2416,1.5004
16.0353,-28.681,-28.2502,8.4142,10.8006,7.6673,7.2902,0.2719,-1.3294,-3.2103,-2.9781,0.2097,1.4738
16.0453,-28.0741,-28.1535,8.1303,10.5185,7.6004,7.205,0.3483,-1.2569,-3.2602,-3.3352,0.1774,1.4422
16.0554,-27.4462,-27.6284,7.8526,10.2395,7.5043,7.3613,0.4238,-1.1841,-3.3152,-3.7468,0.1445,1.4068
16.0654,-26.7986,-26.845,7.5813,9.967,7.3804,7.0858,0.4983,-1.1118,-3.3743,-3.0537,0.111,1.3728
16.0754,-26.1324,-26.6936,7.3166,9.6993,7.2298,7.0147,0.5714,-1.0413,-3.4366,-3.5406,0.077,1.3398
16.0854,-25.449,-25.6233,7.0586,9.4376,7.0541,7.0242,0.6428,-0.9711,-3.5011,-3.3106,0.0423,1.3055
16.0954,-24.7495,-24.8412,6.8075,9.1852,6.855,6.6257,0.7124,-0.9028,-3.5668,-3.9309,0.0069,1.2693
16.1054,-24.0352,-23.688,6.5635,8.9425,6.6344,6.7754,0.7798,-0.8358,-3.6327,-4.4453,-0.0291,1.2274
16.1154,-23.3075,-23.3121,6.3267,8.7074,6.3943,6.3352,0.845,-0.7702,-3.6979,-3.5537,-0.0658,1.1874
16.1254,-22.5677,-22.2156,6.0973,8.4797,6.1369,6.352,0.9077,-0.7067,-3.7614,-3.3904,-0.1031,1.1527
16.1354,-21.8172,-22.088,5.8753,8.2581,5.8645,5.0633,0.9677,-0.6496,-3.8222,-3.7638,-0.141,1.1169
16.1454,-21.0572,-20.1763,5.6608,8.0467,5.5793,5.6738,1.0249,-0.5959,-3.8793,-3.8563,-0.1795,1.0788
16.1554,-20.2892,-20.4145,5.454,7.8437,5.284,5.7138,1.0793,-0.539,-3.9317,-3.8459,-0.2186,1.0403
16.1654,-19.5145,-19.6907,5.2549,7.6431,4.9809,4.6177,1.1306,-0.4873,-3.9785,-4.1182,-0.2582,1.0004
16.1754,-18.7345,-18.2033,5.0636,7.4535,4.6726,4.1443,1.1789,-0.4435,-4.0187,-3.9778,-0.2982,0.9599
16.1854,-17.9505,-18.1497,4.8801,7.2717,4.3616,4.3705,1.2241,-0.4009,-4.0515,-3.7044,-0.3385,0.9215
16.1954,-17.164,-16.9445,4.7045,7.0962,4.0505,3.7669,1.2662,-0.3602,-4.0758,-4.1059,-0.3792,0.8824
16.2054,-16.3762,-15.3913,4.5368,6.9344,3.7418,3.817,1.3051,-0.3222,-4.0909,-3.9867,-0.42,0.842
16.2154,-15.5885,-15.6106,4.3769,6.7794,3.4378,2.6567,1.3411,-0.2899,-4.0958,-3.9083,-0.461,0.8025
16.2254,-14.8022,-15.2461,4.2249,6.625,3.1409,3.1072,1.374,-0.261,-4.0898,-4.0794,-0.5019,0.7625
16.2354,-14.0186,-13.8684,4.0807,6.4794,2.8533,2.7113,1.4039,-0.2319,-4.0721,-4.473,-0.5427,0.7197
16.2454,-13.239,-13.3057,3.9444,6.3435,2.5772,2.7479,1.4311,-0.2046,-4.0418,-3.7104,-0.5833,0.6788
16.2554,-12.4647,-12.6093,3.8158,6.2139,2.3146,2.021,1.4556,-0.1808,-3.9984,-3.8802,-0.6235,0.6409
16.2654,-11.6969,-11.407,3.695,6.0938,2.0673,1.6123,1.4775,-0.1626,-3.9412,-3.9018,-0.6632,0.6019
16.2754,-10.9368,-10.4959,3.5818,5.9842,1.8369,1.8425,1.497,-0.1453,-3.8695,-3.8142,-0.7023,0.5633
16.2854,-10.1856,-9.926,3.4761,5.8821,1.625,1.447,1.5143,-0.1289,-3.7827,-3.553,-0.7406,0.5265
16.2954,-9.4444,-9.2038,3.3779,5.7864,1.4327,1.1721,1.5296,-0.1158,-3.6804,-3.6382,-0.7779,0.4905
16.3054,-8.7142,-9.0337,3.2871,5.6952,1.2613,1.1877,1.5431,-0.104,-3.562,-3.6076,-0.8141,0.4543
16.3154,-7.9963,-8.0206,3.2035,5.6099,1.1114,1.3447,1.555,-0.0913,-3.4271,-3.5435,-0.8491,0.4185
16.3254,-7.2915,-6.9142,3.1271,5.5352,0.9838,1.3377,1.5654,-0.0779,-3.2755,-2.7804,-0.8826,0.3869
16.3354,-6.6008,-6.8018,3.0576,5.4666,0.8789,1.0598,1.5748,-0.0659,-3.1067,-2.92,-0.9145,0.3584
16.3454,-5.9252,-5.656,2.9949,5.4043,0.7968,0.5941,1.5831,-0.0576,-2.9205,-3.1208,-0.9447,0.3282
16.3555,-5.2656,-5.4083,2.939,5.3489,0.7374,0.968,1.5908,-0.0498,-2.7167,-2.5758,-0.9729,0.2997
16.3655,-4.6227,-4.2193,2.8895,5.3008,0.7004,0.9199,1.598,-0.0404,-2.4952,-2.0486,-0.9989,0.2765
16.3755,-3.9973,-4.1378,2.8464,5.259,0.6854,0.2982,1.6049,-0.0343,-2.2559,-1.2799,-1.0227,0.2599
16.3855,-3.3901,-3.0252,2.8094,5.2231,0.6915,0.2865,1.6118,-0.0313,-1.9987,-2.2886,-1.044,0.242
16.3955,-2.8018,-2.4375,2.7785,5.1958,0.7179,0.7711,1.6189,-0.0261,-1.7239,-2.2416,-1.0626,0.2194
16.4055,-2.233,-2.0895,2.7533,5.1732,0.7632,0.4129,1.6263,-0.0201,-1.4313,-1.0532,-1.0784,0.2029
16.4155,-1.6843,-1.6037,2.7337,5.1547,0.8262,0.949,1.6342,-0.0133,-1.1213,-0.9781,-1.0912,0.1927
16.4255,-1.156,-1.3998,2.7195,5.1397,0.9054,0.0803,1.6429,-0.0082,-0.7939,-1.1162,-1.1007,0.1823
16.4355,-0.6487,-0.9239,2.7105,5.1281,0.9989,0.4991,1.6524,-0.0053,-0.4497,-0.0395,-1.107,0.1765
16.4455,-0.1626,0.6082,2.7064,5.1265,1.105,0.7905,1.6629,0.0012,-0.0887,-0.0661,-1.1096,0.176
16.4555,0.3019,0.1826,2.7071,5.1304,1.2217,1.3713,1.6746,0.012,0.2884,0.7,-1.1086,0.1791
16.4655,0.7445,0.2974,2.7123,5.1328,1.3467,1.1976,1.6874,0.0248,0.6813,1.0212,-1.1038,0.1877
16.4755,1.1652,1.3851,2.7219,5.1412,1.4781,1.6111,1.7015,0.0389,1.0895,1.3809,-1.0949,0.1997
16.4855,1.5638,1.5381,2.7355,5.1559,1.6134,1.7368,1.717,0.0556,1.5123,1.3813,-1.0819,0.2136
16.4955,1.9402,2.1001,2.7531,5.1741,1.7503,1.8223,1.7338,0.0734,1.9492,1.9153,-1.0646,0.2301
16.5055,2.2945,2.4188,2.7742,5.1967,1.8865,1.4307,1.752,0.0897,2.3994,3.2956,-1.0429,0.2561
16.5155,2.6268,2.3913,2.7989,5.2207,2.0196,2.1061,1.7716,0.1074,2.8623,3.3151,-1.0165,0.2892
16.5255,2.9372,2.4533,2.8267,5.245,2.1472,2.1422,1.7924,0.1286,3.337,3.1304,-0.9855,0.3214
16.5355,3.2258,3.3379,2.8575,5.2739,2.2671,2.4774,1.8145,0.1517,3.8227,3.6583,-0.9497,0.3554
16.5455,3.493,3.977,2.8911,5.3105,2.377,2.0706,1.8377,0.1745,4.3186,4.4023,-0.909,0.3957
16.5555,3.7391,3.7528,2.9273,5.3492,2.4747,2.2101,1.862,0.1959,4.8238,4.6649,-0.8633,0.441
16.5655,3.9645,4.1607,2.9658,5.3888,2.5581,1.6926,1.8871,0.2154,5.3373,5.621,-0.8125,0.4925
16.5755,4.1695,4.525,3.0065,5.4322,2.6253,3.0404,1.9131,0.2391,5.8581,5.8621,-0.7565,0.5499
16.5855,4.3547,4.3037,3.0491,5.4764,2.6744,2.288,1.9396,0.2657,6.3853,6.608,-0.6952,0.6123
16.5955,4.5207,4.4128,3.0935,5.5199,2.7037,2.8162,1.9665,0.2913,6.9177,7.3455,-0.6287,0.6821
16.6055,4.6679,4.6232,3.1395,5.5651,2.7119,2.936,1.9936,0.32,7.4543,7.7668,-0.5568,0.7577
16.6155,4.7971,5.1857,3.1868,5.6142,2.6975,2.4334,2.0206,0.3469,7.9941,7.6377,-0.4795,0.8347
16.6255,4.9089,5.1848,3.2354,5.6661,2.6595,2.5767,2.0474,0.372,8.5359,8.6249,-0.3969,0.9161
16.6355,5.0042,5.2099,3.285,5.7181,2.5969,2.459,2.0737,0.3971,9.0786,9.3456,-0.3088,1.0059
16.6455,5.0836,4.8324,3.3354,5.7683,2.509,2.3693,2.0992,0.4213,9.6211,9.8119,-0.2152,1.1018
16.6556,5.148,5.8437,3.3866,5.8217,2.3955,2.4071,2.1238,0.4452,10.1622,10.1839,-0.1163,1.2018
16.6656,5.1982,5.3456,3.4383,5.8777,2.2561,2.0809,2.147,0.4676,10.7007,10.9153,-0.0119,1.3073
16.6756,5.2352,5.288,3.4905,5.9308,2.0907,1.843,2.1688,0.4873,11.2355,11.0177,0.0978,1.417
16.6856,5.2599,5.5905,3.543,5.9853,1.8997,2.1268,2.1887,0.5071,11.7655,11.6576,0.2128,1.5304
16.6956,5.2732,5.6038,3.5957,6.0412,1.6835,1.2089,2.2067,0.5238,12.2895,12.098,0.3332,1.6492
16.7056,5.2761,5.3717,3.6485,6.0961,1.4428,1.364,2.2223,0.5367,12.8064,12.5802,0.4587,1.7727
16.7156,5.2697,5.5979,3.7012,6.151,1.1786,0.861,2.2354,0.5478,13.3149,13.7037,0.5893,1.9041
16.7256,5.2549,5.9706,3.7539,6.2089,0.892,0.6488,2.2458,0.5553,13.8141,13.7821,0.725,2.0416
16.7356,5.2329,5.5386,3.8063,6.2664,0.5844,0.7171,2.2532,0.5622,14.3028,14.8026,0.8656,2.1846
16.7456,5.2047,5.2692,3.8585,6.3205,0.2574,0.3178,2.2574,0.5674,14.7799,14.3939,1.0111,2.3306
16.7556,5.1714,4.985,3.9104,6.3718,-0.0873,-0.2222,2.2582,0.5678,15.2444,15.1956,1.1613,2.4786
16.7656,5.134,4.9436,3.962,6.4214,-0.4478,-1.1373,2.2555,0.561,15.6952,15.9129,1.316,2.6342
16.7756,5.0938,4.9871,4.0131,6.4711,-0.822,-0.9381,2.2492,0.5507,16.1314,15.906,1.4752,2.7934
16.7856,5.0517,4.9977,4.0639,6.521,-1.2076,-1.6786,2.239,0.5376,16.5521,17.2953,1.6387,2.9594
16.7956,5.009,4.7666,4.1142,6.5699,-1.6023,-1.6783,2.225,0.5208,16.9562,17.0236,1.8063,3.1311
16.8056,4.9667,5.0098,4.1641,6.6188,-2.0036,-2.2758,2.2069,0.501,17.3429,17.6982,1.9778,3.3047
16.8156,4.9258,5.0117,4.2136,6.6689,-2.4091,-3.0569,2.1849,0.4743,17.7114,17.8212,2.1532,3.4824
16.8256,4.8876,4.7048,4.2626,6.7175,-2.8162,-2.9961,2.1587,0.4441,18.0608,18.514,2.3321,3.6641
16.8356,4.853,4.4672,4.3114,6.7634,-3.2222,-3.2172,2.1285,0.413,18.3905,18.7616,2.5144,3.8506
16.8456,4.8232,5.2285,4.3598,6.8119,-3.6245,-2.9607,2.0943,0.3821,18.6997,18.7693,2.6999,4.0383
16.8556,4.7992,5.1513,4.4079,6.8638,-4.0205,-4.6988,2.0561,0.3438,18.9878,19.1884,2.8884,4.2281
16.8656,4.7819,4.8154,4.4558,6.9136,-4.4076,-4.052,2.0139,0.3,19.2542,19.7517,3.0797,4.4229
16.8756,4.7725,4.9142,4.5036,6.9623,-4.7833,-5.0633,1.9679,0.2544,19.4984,19.6895,3.2735,4.6202
16.8856,4.7718,4.9468,4.5513,7.0116,-5.145,-5.0614,1.9183,0.2038,19.7198,20.4114,3.4697,4.8207
16.8956,4.7809,5.1262,4.5991,7.062,-5.4904,-5.4724,1.8651,0.1511,19.9182,20.1611,3.6679,5.0237
16.9056,4.8006,5.1006,4.647,7.1132,-5.8173,-6.1445,1.8085,0.093,20.093,20.051,3.8681,5.2248
16.9156,4.8318,4.9224,4.6952,7.1633,-6.1236,-5.8332,1.7488,0.0331,20.244,20.6171,4.0698,5.4282
16.9256,4.8753,4.8731,4.7438,7.2123,-6.4072,-6.5613,1.6861,-0.0289,20.371,20.4581,4.2729,5.6337
16.9356,4.932,4.8353,4.7928,7.2608,-6.6664,-7.0122,1.6207,-0.0968,20.4737,20.1996,4.4772,5.837
16.9456,5.0026,5.2954,4.8425,7.3115,-6.8995,-7.1082,1.5529,-0.1674,20.5522,20.6219,4.6824,6.0412
16.9557,5.0878,5.7591,4.893,7.3668,-7.1052,-7.6161,1.4828,-0.2411,20.6063,20.8071,4.8883,6.2484
16.9657,5.1883,5.3505,4.9444,7.4224,-7.2822,-7.2103,1.4109,-0.3152,20.636,20.655,5.0946,6.4558
16.9757,5.3047,5.6767,4.9969,7.4775,-7.4296,-7.5833,1.3373,-0.3892,20.6415,20.8218,5.301,6.6632
16.9857,5.4376,5.9132,5.0506,7.5355,-7.5465,-7.9082,1.2624,-0.4667,20.6228,20.6734,5.5074,6.8708
16.9957,5.5874,5.7078,5.1057,7.5936,-7.6326,-7.5079,1.1865,-0.5438,20.5802,20.6791,5.7135,7.0776
17.0057,5.7546,5.3352,5.1625,7.6489,-7.6874,-7.9699,1.1098,-0.6212,20.5139,20.4946,5.919,7.2835
17.0157,5.9397,5.878,5.2209,7.7049,-7.711,-7.3847,1.0328,-0.698,20.4243,20.0609,6.1238,7.4864
17.0257,6.143,6.5835,5.2814,7.7673,-7.7036,-7.7083,0.9557,-0.7735,20.3117,20.9277,6.3276,7.6914
17.0357,6.3648,6.4459,5.3439,7.8324,-7.6656,-8.1168,0.8788,-0.8527,20.1766,20.64,6.5301,7.8993
17.0457,6.6053,7.0799,5.4088,7.9001,-7.5976,-7.8988,0.8025,-0.9328,20.0195,20.1847,6.7311,8.1035
17.0557,6.8647,6.7462,5.4762,7.9692,-7.5006,-7.7076,0.727,-1.0108,19.841,20.1345,6.9305,8.3052
17.0657,7.143,7.447,5.5462,8.0402,-7.3758,-7.3901,0.6526,-1.0864,19.6416,19.6302,7.128,8.5041
17.0757,7.4404,7.3548,5.6192,8.1143,-7.2243,-7.9109,0.5796,-1.1629,19.422,19.4284,7.3233,8.6994
17.0857,7.7569,7.687,5.6952,8.1895,-7.0478,-6.9438,0.5082,-1.2372,19.1829,19.4493,7.5164,8.8939
17.0957,8.0923,8.4354,5.7745,8.2701,-6.848,-6.8735,0.4387,-1.3063,18.9251,19.4642,7.707,9.0885
17.1057,8.4465,8.7763,5.8572,8.3562,-6.6267,-6.7923,0.3713,-1.3746,18.6494,18.4909,7.895,9.2783
17.1157,8.8194,8.5462,5.9435,8.4429,-6.386,-7.2095,0.3062,-1.4447,18.3566,18.3899,8.0801,9.4628
17.1257,9.2106,9.5735,6.0337,8.5335,-6.1281,-6.5283,0.2436,-1.5134,18.0476,18.3041,8.2621,9.6463
17.1357,9.62,9.7889,6.1279,8.6303,-5.8551,-5.5661,0.1837,-1.5739,17.7233,17.6754,8.4411,9.8263
17.1457,10.0469,10.3945,6.2263,8.7313,-5.5696,-5.9262,0.1265,-1.6314,17.3847,17.2845,8.6167,10.0011
17.1557,10.4912,10.8628,6.329,8.8376,-5.274,-5.3469,0.0723,-1.6878,17.0328,17.5015,8.7888,10.1751
17.1657,10.9522,11.1644,6.4363,8.9478,-4.9707,-5.2525,0.021,-1.7408,16.6686,16.8125,8.9574,10.3468
17.1757,11.4293,11.8759,6.5482,9.063,-4.6623,-4.4012,-0.0271,-1.7891,16.2931,16.4052,9.1222,10.5129
17.1857,11.9221,11.9383,6.665,9.1821,-4.3513,-4.3079,-0.0722,-1.8326,15.9073,15.9121,9.2833,10.6745
17.1957,12.4298,12.8556,6.7868,9.3061,-4.0402,-4.4181,-0.1142,-1.8763,15.5124,16.2225,9.4404,10.8353
17.2057,12.9516,12.4463,6.9137,9.4327,-3.7315,-4.1301,-0.1531,-1.919,15.1095,14.9021,9.5936,10.9909
17.2157,13.4869,13.5883,7.046,9.5629,-3.4277,-3.5158,-0.1889,-1.9573,14.6995,14.7943,9.7427,11.1395
17.2257,14.0348,13.994,7.1836,9.7009,-3.1311,-3.2005,-0.2217,-1.9908,14.2838,13.8254,9.8877,11.2826
17.2357,14.5944,14.7563,7.3268,9.8447,-2.8439,-3.2951,-0.2516,-2.0233,13.8633,14.5324,10.0284,11.4245
17.2457,15.1649,15.7366,7.4757,9.9972,-2.5682,-2.7856,-0.2786,-2.0537,13.4391,13.2147,10.165,11.5632
17.2558,15.7452,16.3067,7.6303,10.1575,-2.3061,-2.4121,-0.303,-2.0797,13.0125,12.5779,10.2973,11.6923
17.2658,16.3343,16.7882,7.7907,10.323,-2.0593,-2.1624,-0.3248,-2.1026,12.5844,12.7042,10.4253,11.8187
17.2758,16.9313,17.1159,7.9571,10.4926,-1.8295,-1.519,-0.3443,-2.121,12.156,12.6699,10.5491,11.9456
17.2858,17.535,17.1247,8.1295,10.6638,-1.6182,-1.7899,-0.3615,-2.1376,11.7284,12.0298,10.6685,12.0692
17.2958,18.1443,18.3883,8.308,10.8414,-1.4267,-1.6903,-0.3768,-2.155,11.3026,11.7881,10.7837,12.1883
